"row_id","x","y","z","size","color","category","tooltip","date","nodeName"
"5011","1.2841","-34.2694","-26.6484","13.25","68.15","Segment-11","Node 011 on 2025-09-23 | row 5011","2025-09-23","Node-011"
"5012","1.8988","-33.3864","-24.2471","14.3","57.9","Segment-12","Node 012 on 2025-09-24 | row 5012","2025-09-24","Node-012"
"5013","2.5263","-32.4536","-21.8173","15.35","62.7","Segment-01","Node 013 on 2025-09-25 | row 5013","2025-09-25","Node-013"
"5014","3.1673","-31.4709","-19.3638","16.4","67.5","Segment-02","Node 014 on 2025-09-26 | row 5014","2025-09-26","Node-014"
"5015","3.8228","-30.4387","-16.8913","6.4","72.3","Segment-03","Node 015 on 2025-09-27 | row 5015","2025-09-27","Node-015"
"5016","4.4936","-29.357","-14.4044","7.45","77.1","Segment-04","Node 016 on 2025-09-28 | row 5016","2025-09-28","Node-016"
"5017","-19.4694","-28.2261","-11.9079","8.5","81.9","Segment-05","Node 017 on 2025-09-29 | row 5017","2025-09-29","Node-017"
"5018","-18.7654","-27.0465","-9.4065","5.95","86.7","Segment-06","Node 018 on 2025-09-30 | row 5018","2025-09-30","Node-018"
"5019","-18.0436","-25.8184","-6.9049","7","76.45","Segment-07","Node 019 on 2025-10-01 | row 5019","2025-10-01","Node-019"
"5020","-17.3032","-24.5423","-4.4075","8.05","81.25","Segment-08","Node 020 on 2025-10-02 | row 5020","2025-10-02","Node-020"
"5021","-16.5434","-23.2188","-1.9191","9.1","86.05","Segment-09","Node 021 on 2025-10-03 | row 5021","2025-10-03","Node-021"
"5022","-15.7633","-21.8484","0.5559","10.15","71.05","Segment-10","Node 022 on 2025-10-04 | row 5022","2025-10-04","Node-022"
"5023","-14.9623","-46.1917","3.0132","11.2","75.85","Segment-11","Node 023 on 2025-10-05 | row 5023","2025-10-05","Node-023"
"5024","-14.1395","-44.7294","5.4483","12.25","80.65","Segment-12","Node 024 on 2025-10-06 | row 5024","2025-10-06","Node-024"
"5025","-13.2943","-34.8522","7.857","13.3","85.45","Segment-01","Node 025 on 2025-10-07 | row 5025","2025-10-07","Node-025"
"5026","-12.426","-33.3009","10.2352","14.35","75.2","Segment-02","Node 026 on 2025-10-08 | row 5026","2025-10-08","Node-026"
"5027","-11.5337","-31.7063","12.5791","11.8","80","Segment-03","Node 027 on 2025-10-09 | row 5027","2025-10-09","Node-027"
"5028","-10.6169","-30.0694","14.8846","12.85","84.8","Segment-04","Node 028 on 2025-10-10 | row 5028","2025-10-10","Node-028"
"5029","-9.6748","-28.391","17.1482","13.9","89.6","Segment-05","Node 029 on 2025-10-11 | row 5029","2025-10-11","Node-029"
"5030","-8.7068","-26.6722","19.3663","14.95","94.4","Segment-06","Node 030 on 2025-10-12 | row 5030","2025-10-12","Node-030"
"5031","-7.7124","-24.9139","-6.6745","16","99.2","Segment-07","Node 031 on 2025-10-13 | row 5031","2025-10-13","Node-031"
"5032","-6.6908","-23.1173","-4.5573","6","104","Segment-08","Node 032 on 2025-10-14 | row 5032","2025-10-14","Node-032"
"5033","-5.6415","-21.2834","-2.4952","7.05","73.95","Segment-09","Node 033 on 2025-10-15 | row 5033","2025-10-15","Node-033"
"5034","-29.2139","-19.4135","-0.491","8.1","78.75","Segment-10","Node 034 on 2025-10-16 | row 5034","2025-10-16","Node-034"
"5035","-28.1075","-17.5088","1.4528","9.15","83.55","Segment-11","Node 035 on 2025-10-17 | row 5035","2025-10-17","Node-035"
"5036","-37.9917","-15.5704","3.3338","6.6","88.35","Segment-12","Node 036 on 2025-10-18 | row 5036","2025-10-18","Node-036"
"5037","-36.8261","-13.5998","5.1497","7.65","93.15","Segment-01","Node 037 on 2025-10-19 | row 5037","2025-10-19","Node-037"
"5038","-35.6301","-11.5982","6.8986","8.7","97.95","Segment-02","Node 038 on 2025-10-20 | row 5038","2025-10-20","Node-038"
"5039","-34.4033","-9.5671","8.5788","9.75","102.75","Segment-03","Node 039 on 2025-10-21 | row 5039","2025-10-21","Node-039"
"5040","-33.1452","-7.5077","10.1888","10.8","92.5","Segment-04","Node 040 on 2025-10-22 | row 5040","2025-10-22","Node-040"
"5041","-31.8555","-5.4216","11.7272","11.85","97.3","Segment-05","Node 041 on 2025-10-23 | row 5041","2025-10-23","Node-041"
"5042","-30.5337","-3.3102","13.1932","12.9","102.1","Segment-06","Node 042 on 2025-10-24 | row 5042","2025-10-24","Node-042"
"5043","-29.1794","-1.1751","14.5858","13.95","106.9","Segment-07","Node 043 on 2025-10-25 | row 5043","2025-10-25","Node-043"
"5044","-27.7924","0.9824","15.9045","15","91.9","Segment-08","Node 044 on 2025-10-26 | row 5044","2025-10-26","Node-044"
"5045","-26.3722","3.1605","17.1491","12.45","96.7","Segment-09","Node 045 on 2025-10-27 | row 5045","2025-10-27","Node-045"
"5046","-24.9187","-20.4023","18.3194","13.5","16.5","Segment-10","Node 046 on 2025-10-28 | row 5046","2025-10-28","Node-046"
"5047","-23.4314","-18.1876","19.4156","14.55","6.25","Segment-11","Node 047 on 2025-10-29 | row 5047","2025-10-29","Node-047"
"5048","-21.9102","-15.9569","20.4382","15.6","11.05","Segment-12","Node 048 on 2025-10-30 | row 5048","2025-10-30","Node-048"
"5049","-20.3549","-13.712","21.3878","5.6","15.85","Segment-01","Node 049 on 2025-10-31 | row 5049","2025-10-31","Node-049"
"5050","-18.7652","-11.4545","22.2652","6.65","20.65","Segment-02","Node 050 on 2025-11-01 | row 5050","2025-11-01","Node-050"
"5051","-41.791","-9.1861","23.0718","7.7","25.45","Segment-03","Node 051 on 2025-11-02 | row 5051","2025-11-02","Node-051"
"5052","-40.132","-6.9085","23.8087","8.75","30.25","Segment-04","Node 052 on 2025-11-03 | row 5052","2025-11-03","Node-052"
"5053","-38.4383","-4.6233","24.4776","9.8","35.05","Segment-05","Node 053 on 2025-11-04 | row 5053","2025-11-04","Node-053"
"5054","-36.7096","-2.3323","25.0803","7.25","24.8","Segment-06","Node 054 on 2025-11-05 | row 5054","2025-11-05","Node-054"
"5055","-34.946","-0.0372","25.6188","8.3","9.8","Segment-07","Node 055 on 2025-11-06 | row 5055","2025-11-06","Node-055"
"5056","-33.1473","10.6303","26.0953","9.35","14.6","Segment-08","Node 056 on 2025-11-07 | row 5056","2025-11-07","Node-056"
"5057","-31.3135","12.9285","26.5124","10.4","19.4","Segment-09","Node 057 on 2025-11-08 | row 5057","2025-11-08","Node-057"
"5058","-29.4448","15.2256","26.8725","11.45","24.2","Segment-10","Node 058 on 2025-11-09 | row 5058","2025-11-09","Node-058"
"5059","-27.5409","17.52","27.1785","12.5","29","Segment-11","Node 059 on 2025-11-10 | row 5059","2025-11-10","Node-059"
"5060","-25.6021","19.8099","27.4335","13.55","33.8","Segment-12","Node 060 on 2025-11-11 | row 5060","2025-11-11","Node-060"
"5061","-23.6285","22.0936","27.6406","14.6","23.55","Segment-01","Node 061 on 2025-11-12 | row 5061","2025-11-12","Node-061"
"5062","-21.62","24.3694","-0.4069","15.65","28.35","Segment-02","Node 062 on 2025-11-13 | row 5062","2025-11-13","Node-062"
"5063","-19.5768","26.6357","-0.2856","13.1","33.15","Segment-03","Node 063 on 2025-11-14 | row 5063","2025-11-14","Node-063"
"5064","-17.4992","28.8906","-0.2018","14.15","37.95","Segment-04","Node 064 on 2025-11-15 | row 5064","2025-11-15","Node-064"
"5065","-26.4073","31.1326","-0.1517","15.2","42.75","Segment-05","Node 065 on 2025-11-16 | row 5065","2025-11-16","Node-065"
"5066","-24.2612","33.36","-0.1315","5.2","27.75","Segment-06","Node 066 on 2025-11-17 | row 5066","2025-11-17","Node-066"
"5067","-22.0812","35.5711","-0.1373","6.25","32.55","Segment-07","Node 067 on 2025-11-18 | row 5067","2025-11-18","Node-067"
"5068","-44.5176","37.7644","-0.165","7.3","22.3","Segment-08","Node 068 on 2025-11-19 | row 5068","2025-11-19","Node-068"
"5069","-42.2707","14.1782","-0.2105","8.35","27.1","Segment-09","Node 069 on 2025-11-20 | row 5069","2025-11-20","Node-069"
"5070","-39.9907","16.331","-0.2695","9.4","31.9","Segment-10","Node 070 on 2025-11-21 | row 5070","2025-11-21","Node-070"
"5071","-37.678","18.4613","-0.3378","10.45","36.7","Segment-11","Node 071 on 2025-11-22 | row 5071","2025-11-22","Node-071"
"5072","-35.333","20.5674","-0.4111","7.9","41.5","Segment-12","Node 072 on 2025-11-23 | row 5072","2025-11-23","Node-072"
"5073","-32.9559","22.6479","-0.485","8.95","46.3","Segment-01","Node 073 on 2025-11-24 | row 5073","2025-11-24","Node-073"
"5074","-30.5473","24.7014","-0.5553","10","51.1","Segment-02","Node 074 on 2025-11-25 | row 5074","2025-11-25","Node-074"
"5075","-28.1075","26.7263","-0.6174","11.05","40.85","Segment-03","Node 075 on 2025-11-26 | row 5075","2025-11-26","Node-075"
"5076","-25.637","28.7214","-0.6672","12.1","45.65","Segment-04","Node 076 on 2025-11-27 | row 5076","2025-11-27","Node-076"
"5077","-23.1362","30.6853","-0.7002","13.15","30.65","Segment-05","Node 077 on 2025-11-28 | row 5077","2025-11-28","Node-077"
"5078","-20.6056","32.6165","-0.7122","14.2","35.45","Segment-06","Node 078 on 2025-11-29 | row 5078","2025-11-29","Node-078"
"5079","-18.0459","34.514","-0.6988","15.25","40.25","Segment-07","Node 079 on 2025-11-30 | row 5079","2025-11-30","Node-079"
"5080","-15.4574","36.3763","-0.656","16.3","45.05","Segment-08","Node 080 on 2025-12-01 | row 5080","2025-12-01","Node-080"
"5081","-12.8407","38.2023","-0.5797","13.75","49.85","Segment-09","Node 081 on 2025-12-02 | row 5081","2025-12-02","Node-081"
"5082","-10.1965","39.9908","-0.4656","14.8","39.6","Segment-10","Node 082 on 2025-12-03 | row 5082","2025-12-03","Node-082"
"5083","-7.5252","41.7408","-0.3101","4.8","44.4","Segment-11","Node 083 on 2025-12-04 | row 5083","2025-12-04","Node-083"
"5084","-4.8276","43.4511","-0.1091","5.85","49.2","Segment-12","Node 084 on 2025-12-05 | row 5084","2025-12-05","Node-084"
"5085","-26.7542","45.1207","0.141","6.9","54","Segment-01","Node 085 on 2025-12-06 | row 5085","2025-12-06","Node-085"
"5086","-24.0058","46.7487","0.4437","7.95","58.8","Segment-02","Node 086 on 2025-12-07 | row 5086","2025-12-07","Node-086"
"5087","-21.2329","56.7041","0.8025","9","63.6","Segment-03","Node 087 on 2025-12-08 | row 5087","2025-12-08","Node-087"
"5088","-18.4363","58.2461","1.2206","10.05","48.6","Segment-04","Node 088 on 2025-12-09 | row 5088","2025-12-09","Node-088"
"5089","-15.6166","59.7438","1.7013","11.1","38.35","Segment-05","Node 089 on 2025-12-10 | row 5089","2025-12-10","Node-089"
"5090","-12.7747","61.1964","2.2474","8.55","43.15","Segment-06","Node 090 on 2025-12-11 | row 5090","2025-12-11","Node-090"
"5091","-9.9111","62.6033","2.8616","9.6","47.95","Segment-07","Node 091 on 2025-12-12 | row 5091","2025-12-12","Node-091"
"5092","-7.0268","38.2038","3.5466","10.65","52.75","Segment-08","Node 092 on 2025-12-13 | row 5092","2025-12-13","Node-092"
"5093","-4.1225","39.5172","-23.9053","11.7","57.55","Segment-09","Node 093 on 2025-12-14 | row 5093","2025-12-14","Node-093"
"5094","-12.2188","40.7831","-23.072","12.75","62.35","Segment-10","Node 094 on 2025-12-15 | row 5094","2025-12-15","Node-094"
"5095","-9.2768","42.0008","-22.1614","13.8","67.15","Segment-11","Node 095 on 2025-12-16 | row 5095","2025-12-16","Node-095"
"5096","-6.317","43.1701","-21.1719","14.85","56.9","Segment-12","Node 096 on 2025-12-17 | row 5096","2025-12-17","Node-096"
"5097","-3.3405","44.2905","-20.102","15.9","61.7","Segment-01","Node 097 on 2025-12-18 | row 5097","2025-12-18","Node-097"
"5098","-0.348","45.3617","-18.9504","16.95","66.5","Segment-02","Node 098 on 2025-12-19 | row 5098","2025-12-19","Node-098"
"5099","2.6597","46.3834","-17.716","14.4","51.5","Segment-03","Node 099 on 2025-12-20 | row 5099","2025-12-20","Node-099"
"5100","5.6816","47.3554","-16.3981","4.4","56.3","Segment-04","Node 100 on 2025-12-21 | row 5100","2025-12-21","Node-100"
"5101","8.7169","48.2776","-14.9961","5.45","61.1","Segment-05","Node 101 on 2025-12-22 | row 5101","2025-12-22","Node-101"
"5102","-12.8852","49.1499","-13.5097","6.5","65.9","Segment-06","Node 102 on 2025-12-23 | row 5102","2025-12-23","Node-102"
"5103","-9.8257","49.9723","-11.9389","7.55","55.65","Segment-07","Node 103 on 2025-12-24 | row 5103","2025-12-24","Node-103"
"5104","-6.7555","50.7447","-10.2839","8.6","60.45","Segment-08","Node 104 on 2025-12-25 | row 5104","2025-12-25","Node-104"
"5105","-3.6755","51.4674","-8.545","9.65","65.25","Segment-09","Node 105 on 2025-12-26 | row 5105","2025-12-26","Node-105"
"5106","-0.5865","52.1404","-6.723","10.7","70.05","Segment-10","Node 106 on 2025-12-27 | row 5106","2025-12-27","Node-106"
"5107","2.5104","52.7639","-4.8188","11.75","74.85","Segment-11","Node 107 on 2025-12-28 | row 5107","2025-12-28","Node-107"
"5108","5.6145","53.3383","-2.8337","9.2","79.65","Segment-12","Node 108 on 2025-12-29 | row 5108","2025-12-29","Node-108"
"5109","8.7246","53.8638","-0.7689","10.25","84.45","Segment-01","Node 109 on 2025-12-30 | row 5109","2025-12-30","Node-109"
"5110","11.84","54.3408","1.3738","11.3","54.4","Segment-02","Node 110 on 2025-12-31 | row 5110","2025-12-31","Node-110"
"5111","8.4996","61.2498","3.5924","12.35","3.95","Segment-03","Node 111 on 2025-01-01 | row 5111","2025-01-01","Node-111"
"5112","11.6226","61.6313","5.885","13.4","8.75","Segment-04","Node 112 on 2025-01-02 | row 5112","2025-01-02","Node-112"
"5113","14.7479","61.9659","8.2491","14.45","13.55","Segment-05","Node 113 on 2025-01-03 | row 5113","2025-01-03","Node-113"
"5114","17.8747","62.2541","10.6821","15.5","18.35","Segment-06","Node 114 on 2025-01-04 | row 5114","2025-01-04","Node-114"
"5115","21.002","36.7366","13.1812","16.55","23.15","Segment-07","Node 115 on 2025-01-05 | row 5115","2025-01-05","Node-115"
"5116","24.1288","36.9341","15.7434","17.6","27.95","Segment-08","Node 116 on 2025-01-06 | row 5116","2025-01-06","Node-116"
"5117","27.2542","37.0874","18.3656","4","17.7","Segment-09","Node 117 on 2025-01-07 | row 5117","2025-01-07","Node-117"
"5118","30.3772","37.1974","21.0442","5.05","22.5","Segment-10","Node 118 on 2025-01-08 | row 5118","2025-01-08","Node-118"
"5119","8.8469","37.2649","23.7758","6.1","27.3","Segment-11","Node 119 on 2025-01-09 | row 5119","2025-01-09","Node-119"
"5120","11.9624","37.2909","26.5565","7.15","32.1","Segment-12","Node 120 on 2025-01-10 | row 5120","2025-01-10","Node-120"
"5121","15.0727","37.2763","29.3825","8.2","17.1","Segment-01","Node 121 on 2025-01-11 | row 5121","2025-01-11","Node-121"
"5122","18.1769","37.2222","32.2496","9.25","21.9","Segment-02","Node 122 on 2025-01-12 | row 5122","2025-01-12","Node-122"
"5123","21.2741","37.1296","35.1536","10.3","26.7","Segment-03","Node 123 on 2025-01-13 | row 5123","2025-01-13","Node-123"
"5124","24.3632","36.9996","9.8802","11.35","16.45","Segment-04","Node 124 on 2025-01-14 | row 5124","2025-01-14","Node-124"
"5125","27.4435","36.8335","12.8448","12.4","21.25","Segment-05","Node 125 on 2025-01-15 | row 5125","2025-01-15","Node-125"
"5126","30.514","36.6324","15.8329","9.85","26.05","Segment-06","Node 126 on 2025-01-16 | row 5126","2025-01-16","Node-126"
"5127","33.5738","36.3976","18.8398","10.9","30.85","Segment-07","Node 127 on 2025-01-17 | row 5127","2025-01-17","Node-127"
"5128","36.6219","36.1303","21.8607","11.95","35.65","Segment-08","Node 128 on 2025-01-18 | row 5128","2025-01-18","Node-128"
"5129","39.6576","35.8319","24.8908","13","40.45","Segment-09","Node 129 on 2025-01-19 | row 5129","2025-01-19","Node-129"
"5130","42.6799","35.5039","27.9251","14.05","45.25","Segment-10","Node 130 on 2025-01-20 | row 5130","2025-01-20","Node-130"
"5131","45.6879","35.1474","30.9586","15.1","35","Segment-11","Node 131 on 2025-01-21 | row 5131","2025-01-21","Node-131"
"5132","48.6808","34.7641","33.9864","16.15","20","Segment-12","Node 132 on 2025-01-22 | row 5132","2025-01-22","Node-132"
"5133","51.6578","34.3553","37.0035","17.2","24.8","Segment-01","Node 133 on 2025-01-23 | row 5133","2025-01-23","Node-133"
"5134","54.618","33.9226","40.0048","7.2","29.6","Segment-02","Node 134 on 2025-01-24 | row 5134","2025-01-24","Node-134"
"5135","57.5605","33.4675","42.9853","4.65","34.4","Segment-03","Node 135 on 2025-01-25 | row 5135","2025-01-25","Node-135"
"5136","35.8346","32.9915","45.94","5.7","39.2","Segment-04","Node 136 on 2025-01-26 | row 5136","2025-01-26","Node-136"
"5137","38.7395","32.4962","48.864","6.75","44","Segment-05","Node 137 on 2025-01-27 | row 5137","2025-01-27","Node-137"
"5138","41.6243","6.2233","51.7523","7.8","33.75","Segment-06","Node 138 on 2025-01-28 | row 5138","2025-01-28","Node-138"
"5139","44.4884","5.6942","54.6","8.85","38.55","Segment-07","Node 139 on 2025-01-29 | row 5139","2025-01-29","Node-139"
"5140","36.3109","5.1508","57.4024","9.9","43.35","Segment-08","Node 140 on 2025-01-30 | row 5140","2025-01-30","Node-140"
"5141","39.1311","4.5946","60.1547","10.95","48.15","Segment-09","Node 141 on 2025-01-31 | row 5141","2025-01-31","Node-141"
"5142","41.9283","12.3972","62.8524","12","52.95","Segment-10","Node 142 on 2025-02-01 | row 5142","2025-02-01","Node-142"
"5143","44.7018","11.8205","65.4909","13.05","37.95","Segment-11","Node 143 on 2025-02-02 | row 5143","2025-02-02","Node-143"
"5144","47.4509","11.236","68.0659","10.5","42.75","Segment-12","Node 144 on 2025-02-03 | row 5144","2025-02-03","Node-144"
"5145","50.175","10.6456","70.5731","11.55","32.5","Segment-01","Node 145 on 2025-02-04 | row 5145","2025-02-04","Node-145"
"5146","52.8733","10.0508","73.0085","12.6","37.3","Segment-02","Node 146 on 2025-02-05 | row 5146","2025-02-05","Node-146"
"5147","55.5452","9.4535","75.368","13.65","42.1","Segment-03","Node 147 on 2025-02-06 | row 5147","2025-02-06","Node-147"
"5148","58.1901","8.8553","77.648","14.7","46.9","Segment-04","Node 148 on 2025-02-07 | row 5148","2025-02-07","Node-148"
"5149","60.8075","8.2579","79.8447","15.75","51.7","Segment-05","Node 149 on 2025-02-08 | row 5149","2025-02-08","Node-149"
"5150","63.3967","7.6632","81.9549","16.8","56.5","Segment-06","Node 150 on 2025-02-09 | row 5150","2025-02-09","Node-150"
"5151","65.9573","7.0727","83.9754","6.8","61.3","Segment-07","Node 151 on 2025-02-10 | row 5151","2025-02-10","Node-151"
"5152","68.4886","6.4883","85.903","7.85","51.05","Segment-08","Node 152 on 2025-02-11 | row 5152","2025-02-11","Node-152"
"5153","46.3401","5.9115","87.735","5.3","55.85","Segment-09","Node 153 on 2025-02-12 | row 5153","2025-02-12","Node-153"
"5154","48.8114","5.3442","89.4689","6.35","40.85","Segment-10","Node 154 on 2025-02-13 | row 5154","2025-02-13","Node-154"
"5155","51.252","4.788","62.8924","7.4","45.65","Segment-11","Node 155 on 2025-02-14 | row 5155","2025-02-14","Node-155"
"5156","53.6614","4.2446","64.4232","8.45","50.45","Segment-12","Node 156 on 2025-02-15 | row 5156","2025-02-15","Node-156"
"5157","56.0393","3.7155","65.8496","9.5","55.25","Segment-01","Node 157 on 2025-02-16 | row 5157","2025-02-16","Node-157"
"5158","58.3852","3.2026","67.17","10.55","60.05","Segment-02","Node 158 on 2025-02-17 | row 5158","2025-02-17","Node-158"
"5159","60.6987","2.7073","68.3829","11.6","49.8","Segment-03","Node 159 on 2025-02-18 | row 5159","2025-02-18","Node-159"
"5160","62.9796","2.2314","69.4873","12.65","54.6","Segment-04","Node 160 on 2025-02-19 | row 5160","2025-02-19","Node-160"
"5161","65.2273","-23.9837","70.4824","13.7","59.4","Segment-05","Node 161 on 2025-02-20 | row 5161","2025-02-20","Node-161"
"5162","67.4418","-24.4164","71.3674","11.15","64.2","Segment-06","Node 162 on 2025-02-21 | row 5162","2025-02-21","Node-162"
"5163","69.6226","-24.8252","72.1422","12.2","69","Segment-07","Node 163 on 2025-02-22 | row 5163","2025-02-22","Node-163"
